City,longitude,latitude,coordinates,Unnamed: 0,mean_ndvi,mean_surface_water,mean_uhi_DayNight,mean_uhi_daytime,mean_uhi_Nighttime,Continent,Class,Skewness,Dip_Statistic,Mean_Height
Changsha,112.5513860051568,28.406411298385223,"[112.55138600515679, 28.406411298385226]",447.0,4880.42849886557,1.81411487127293,1.38129046494044,0.854242693600932,0.527047771339512,ASIA,Hourglass,3.820723959,0.0,0.84908647
Denver,-104.9840550219288,39.73104856096722,"[-104.98405502192881, 39.731048560967224]",190.0,3214.94916799838,2.02831760133259,1.58598983826717,0.824955877813883,0.761033960453287,NORTH AMERICA,Hourglass,3.058089688,0.0,1.882372276
Iloilo,122.60332606917888,10.920598724052358,"[122.60332606917888, 10.920598724052358]",383.0,6353.3091219447,2.6114934993991,2.27351275822611,1.99285600068073,0.280656757545384,ASIA,Hourglass,5.987054876,0.0,0.148076852
Harbin,126.62472555473296,45.742908784014425,"[126.62472555473295, 45.742908784014425]",216.0,3039.27814915005,1.78608032415683,3.82459324789783,2.05830702352992,1.76628622436791,ASIA,Hourglass,2.406129199,0.0,2.022143203
Sacramento,-121.35292780971449,38.61807981209683,"[-121.35292780971447, 38.61807981209683]",358.0,4199.53277057401,1.88650531719839,2.42092885068089,1.43987223157652,0.981056619104372,NORTH AMERICA,Hourglass,1.037370846,0.0,1.775462208
Medan,98.64600199973783,3.656530157947624,"[98.64600199973783, 3.6565301579476244]",319.0,6229.0057978059,2.45814224640497,2.79599072645728,2.68756127972282,0.108429446734464,ASIA,Hourglass,2.703093753,5.39e-06,0.760745506
San Antonio1,-98.50086072818505,29.48233084248225,"[-98.50086072818503, 29.482330842482252]",430.0,4546.02099660163,1.70202429149798,1.08931397566508,0.730034456547069,0.35927951911801,NORTH AMERICA,Hourglass,1.988330945,0.0,1.397118396
Tampa,-82.57673346093239,28.00195261424222,"[-82.57673346093239, 28.00195261424222]",394.0,5552.34436842686,2.63644210921374,2.7467052630067,2.16520036021892,0.58150490278778,NORTH AMERICA,Hourglass,1.50390575,0.0,1.554762324
Seattle,-122.2823678043561,47.481290560766304,"[-122.2823678043561, 47.481290560766304]",1.0,5885.99756766647,2.92106863420765,0.7618481610848,0.577815331554612,0.184032829530188,NORTH AMERICA,Hourglass,2.489935013,0.0,1.601107524
Pune,74.16903660733225,18.54415883947741,"[74.16903660733225, 18.54415883947741]",110.0,3928.41535731506,1.81166077738516,0.418361505731003,-0.454217586033918,0.872579091764921,ASIA,Hourglass,2.561835341,0.0,1.045110072
Hangzhou,120.25968441563462,30.659260205736302,"[120.25968441563462, 30.659260205736306]",206.0,4403.7783320739,2.04179220749464,1.45515275721699,1.16441690222959,0.290735854987393,ASIA,Hourglass,2.518927894,0.0,1.141704991
Melbourne2,145.064212997017,-37.84725893614674,"[145.064212997017, -37.84725893614674]",339.0,4794.69060732319,2.85779460298971,0.814093732714155,0.139484803555524,0.674608929158631,AUSTRALIA,Hourglass,2.495616642,0.0,2.087646759
Lagos,3.2080264264661538,6.606615361478954,"[3.2080264264661538, 6.606615361478954]",445.0,4549.20103168145,2.59609022556391,4.50442866729529,3.70365325463111,0.800775412664174,AFRICA,Hourglass,0.773017813,0.0,2.620433016
Colombo,80.2198373798596,7.012421379358178,"[80.2198373798596, 7.012421379358178]",24.0,7008.91521354549,2.69218468005391,-0.597479376138795,-0.862035113978784,0.264555737839989,ASIA,Hourglass,4.10964888,0.0,0.375077421
Hyderabad1,68.59588004985342,25.250530394365583,"[68.59588004985342, 25.250530394365583]",347.0,3189.56394600665,1.29581663571498,3.2107833874443,1.27929706029555,1.93148632714875,ASIA,Hourglass,5.118604199,0.0,0.214822899
Bujumbura,29.75866153701254,-3.204642287363652,"[29.75866153701254, -3.2046422873636518]",233.0,5793.79780698885,2.89691377664652,3.08375252760368,2.44046729879637,0.64328522880731,AFRICA,Hourglass,9.101370127,0.0,0.104639733
Visakhapatnam,83.01037332894349,17.75642994723773,"[83.01037332894349, 17.75642994723773]",280.0,5651.5316996251,2.32141680395387,1.536177397819,0.654384049456506,0.88179334836249,ASIA,Hourglass,6.575652891,0.0,0.410078568
Lilongwe,33.94036167190176,-14.016926441201647,"[33.94036167190176, -14.016926441201647]",568.0,4651.44410542027,2.69752207348334,0.716517406569021,0.342849924491245,0.373667482077776,AFRICA,Hourglass,3.772748317,0.0,0.216283753
Nanchang,115.79629476869876,28.35303354291798,"[115.79629476869877, 28.35303354291798]",15.0,4951.12268857315,1.78887680406702,1.02099143009346,0.775793700691418,0.245197729402044,ASIA,Hourglass,4.383483943,0.0,0.558554327
Pittsburgh,-79.9837017863226,40.4546015487521,"[-79.9837017863226, 40.4546015487521]",546.0,5588.20657956905,2.29609647730879,0.928088089442845,0.697708548348604,0.230379541094242,NORTH AMERICA,Hourglass,2.539179534,5.96e-05,1.064438213
Minneapolis,-93.26102228640104,44.959312126206605,"[-93.26102228640104, 44.959312126206605]",400.0,3755.59298186612,2.29260833892743,1.98579726846179,1.53846388213458,0.447333386327215,NORTH AMERICA,Pyramid,2.253590855,0.004033292,1.278028075
Semarang,110.86061185628007,-7.410540031465687,"[110.86061185628009, -7.410540031465687]",13.0,6009.80788437151,2.68936370296662,1.7441001823562,1.49527371689809,0.248826465458105,ASIA,Hourglass,4.098411899,0.0,0.308767384
Peshawar,71.89941448855694,34.177607988518595,"[71.89941448855694, 34.177607988518595]",491.0,3924.36669328845,1.55200690548123,2.84085159106684,1.41589262559682,1.42495896547002,ASIA,Hourglass,3.831342757,0.0,0.328831177
Tianjin,117.28903020984532,37.62770370056068,"[117.28903020984532, 37.62770370056068]",508.0,0.0,2.10326779949536,1.55491887488802,0.548661393588129,1.00625748129989,,,,,
San Juan1,-66.08979272912012,18.294340136762507,"[-66.08979272912012, 18.294340136762507]",460.0,6712.1617629486,2.57677165354331,2.82605052951967,2.23506914780725,0.590981381712416,SOUTH AMERICA,Hourglass,2.395131348,0.0,0.924963293
Cleveland,-81.61340053684958,41.29489873917011,"[-81.61340053684958, 41.29489873917011]",594.0,4225.22438028053,2.79819009258775,0.984145209492919,0.70246214745599,0.281683062036929,NORTH AMERICA,Hourglass,3.087885542,0.000935672,1.112245363
Surat,72.98984548158393,21.22793670600073,"[72.98984548158393, 21.227936706000726]",321.0,4044.9348394881,1.99038021071919,3.52358716770965,1.26422181290335,2.2593653548063,ASIA,Hourglass,4.04722955,0.0,0.473828639
Huainan,116.67639618248106,33.975576962808084,"[116.67639618248106, 33.975576962808084]",308.0,4461.95596524789,1.75019914188835,1.33138675225491,0.784285703274713,0.5471010489802,,,,,
Ujungpandang,119.5993571188262,-5.379211012147944,"[119.5993571188262, -5.379211012147944]",119.0,6171.2982852844,2.57629778419434,1.031097447423,0.956646730443859,0.0744507169791457,AUSTRALIA,Hourglass,3.965882093,0.0,0.296404548
Dallas,-96.96877535305408,32.831575054023986,"[-96.96877535305407, 32.831575054023986]",140.0,3988.89205802567,2.19364998297583,1.90240204219497,1.54342712279496,0.358974919400012,NORTH AMERICA,Hourglass,3.148256054,0.0,1.513755178
Bandung,108.06702734167187,-6.75018614482288,"[108.06702734167187, -6.75018614482288]",461.0,6134.62866544292,2.32740962516119,1.67645425065203,1.85415743446568,-0.177703183813647,ASIA,Hourglass,3.616855075,0.0,0.393307178
Jaipur,75.68996917896854,27.153243831161607,"[75.68996917896854, 27.153243831161607]",486.0,3440.32619033485,1.33874382498236,1.72057538697063,0.231007932509406,1.48956745446122,ASIA,Hourglass,3.300354262,0.0,0.530233532
Enugu,7.766700741361156,6.56422394443213,"[7.766700741361156, 6.56422394443213]",383.0,5184.44789365396,1.7668759811617,2.72813531531995,2.00568623369314,0.722449081626809,AFRICA,Hourglass,4.697055403,0.0,0.224584127
Chennai,79.60320445770076,12.644915978591047,"[79.60320445770076, 12.644915978591047]",480.0,4854.84087384716,2.05823730050672,1.98744030142524,0.933526386926674,1.05391391449857,ASIA,Hourglass,5.388557917,0.0,0.27839607
Philadelphia,-75.20379824401117,39.99293340026367,"[-75.20379824401117, 39.99293340026367]",508.0,5789.16036995716,2.17194293996491,1.37422321920508,1.19309694781502,0.181126271390056,NORTH AMERICA,Hourglass,2.899631799,0.0,1.099486504
Chittagong,91.56532113127884,22.63010357519957,"[91.56532113127884, 22.63010357519957]",538.0,5602.70366973645,2.41855230688701,1.49272611405901,1.10824239244815,0.384483721610861,ASIA,Hourglass,7.514501541,0.0,0.176936481
Ahmadabad,72.70967249702953,22.95717476827686,"[72.70967249702953, 22.95717476827686]",63.0,4026.83638666762,1.56333165503848,2.35373600378284,0.448151765204175,1.90558423857867,ASIA,Hourglass,4.252350116,0.0,0.418899626
Lahore,73.68972371823763,31.488417131393145,"[73.68972371823763, 31.488417131393142]",451.0,4307.79926910697,1.36684147600674,3.11548501080243,1.31301432722447,1.80247068357796,ASIA,Hourglass,5.122759467,0.0,0.226975444
Houston,-95.41342167150869,29.797511835067606,"[-95.41342167150867, 29.797511835067606]",302.0,5132.85805319309,2.02417345073933,3.24209512823874,2.70214530192699,0.539949826311753,NORTH AMERICA,Hourglass,3.244061556,0.0,1.377012202
Wuhan,113.97135525813708,30.64781744529889,"[113.97135525813707, 30.64781744529889]",419.0,4907.21282847922,1.80994788225795,1.7084766018417,1.08750048493294,0.620976116908762,ASIA,Hourglass,5.804836748,0.0,0.427914021
Bangalore,77.72212039324442,12.844994478157396,"[77.72212039324442, 12.844994478157396]",465.0,4523.84928171221,1.5707741639945,1.86283744856417,0.659777917988174,1.203059530576,ASIA,Hourglass,2.685298176,0.0,0.959035691
Calcutta,87.74136468438249,22.91678578091719,"[87.74136468438249, 22.91678578091719]",320.0,4831.79274508167,1.87959966828729,2.14784511039461,0.991301949761587,1.15654316063302,,,,,
Madurai,78.81573789956457,10.459536328440311,"[78.81573789956457, 10.459536328440311]",126.0,4484.38431654469,2.32244021796238,1.47816777217191,0.744491029777675,0.733676742394236,ASIA,Hourglass,6.622333201,0.0,0.134991336
Hanoi,105.9631116040582,20.73671771848241,"[105.9631116040582, 20.73671771848241]",209.0,5621.59477733519,1.86347651624492,2.59298441954966,1.94281128564569,0.650173133903964,ASIA,Hourglass,3.927124548,0.0,0.365132048
Guangzhou,113.30524951860863,22.931999885053177,"[113.30524951860863, 22.931999885053177]",119.0,4965.02990356385,2.06605952683795,1.79502397835601,1.26730072779435,0.527723250561665,ASIA,Hourglass,1.832196009,0.0,2.122971455
Zhengzhou,114.24399856235502,34.58341677768706,"[114.24399856235502, 34.58341677768706]",579.0,4729.53527802984,1.6617932305305,1.20202290432121,0.376656727557251,0.82536617676396,,,,,
Amritsar,75.4247653860757,31.534202053606617,"[75.4247653860757, 31.534202053606617]",191.0,5020.46485823296,1.55768660588541,2.52450498839934,1.08216037370416,1.44234461469518,ASIA,Hourglass,4.998852653,0.0,0.249564353
Dhaka,90.23660264587232,24.45500543703616,"[90.23660264587231, 24.45500543703616]",204.0,5665.95638920707,1.43840541397906,2.06529087158431,1.19650238530208,0.868788486282235,,,,,
Shantou,116.27990679983807,23.307647111214827,"[116.27990679983809, 23.307647111214827]",60.0,5828.19932407077,2.60730490320005,2.12584533461207,1.64366138063814,0.482183953973926,ASIA,Hourglass,3.139501013,0.0,0.731787971
Chongqing,105.1873625569524,30.24426440646948,"[105.18736255695241, 30.24426440646948]",550.0,5466.84543054186,1.88789686971505,2.08672503927863,1.28518042454391,0.801544614734717,,,,,
Multan,72.1896054823699,30.31526722947757,"[72.1896054823699, 30.31526722947757]",533.0,3498.39358558771,1.25400167586963,3.32335189600531,1.7009605075542,1.62239138845111,ASIA,Hourglass,5.491464476,0.0,0.166428667
Kanpur,80.52371534509697,27.136783983852364,"[80.52371534509697, 27.136783983852364]",59.0,4420.91664701884,1.48449802034918,2.52689183135607,0.959078084308242,1.56781374704783,,,,,
Kano,8.468063906638967,11.92699900453338,"[8.468063906638967, 11.92699900453338]",57.0,3226.61235536096,2.03850843324528,1.91986074805629,0.721607171623183,1.19825357643311,AFRICA,Hourglass,4.409708285,0.0,0.234467011
Patna,85.69731689444104,24.865423808575,"[85.69731689444104, 24.865423808575]",452.0,4360.35095164952,1.49345651631097,1.44937679632524,0.53454862360037,0.914828172724866,ASIA,Hourglass,10.41468712,0.0,0.110601951
Xian,108.79016185751946,34.46408441713096,"[108.79016185751946, 34.46408441713096]",434.0,4598.08336325448,1.74741319843642,1.16405957915619,0.15408615800724,1.00997342114896,ASIA,Hourglass,4.944273348,0.0,0.670366744
Varanasi,83.23338379400037,26.19903672783648,"[83.23338379400037, 26.199036727836482]",208.0,4310.05922160003,1.43250840769931,1.85343910129959,0.580916703270431,1.27252239802916,,,,,
Manila,120.77000321860314,15.317825255471927,"[120.77000321860314, 15.317825255471927]",199.0,5894.24796327395,2.65734019578929,1.85570566683016,1.63031635181903,0.225389315011134,ASIA,Hourglass,4.170252898,0.0,0.511778841
Dubayy,55.37671650832839,25.2716187919981,"[55.376716508328386, 25.2716187919981]",271.0,1246.74941001285,2.74539338988008,0.880357562250028,0.162919130199785,0.717438432050243,ASIA,Hourglass,1.229844423,0.0,3.431566766
Hong Kong,113.53025381420254,22.871881515314985,"[113.53025381420254, 22.871881515314985]",282.0,5189.5107232258,2.21289399455236,1.79017390455741,1.31091755306111,0.479256351496298,ASIA,Hourglass,1.928275101,0.0,2.27738654
San Francisco1,-122.12655967419194,37.550761751739735,"[-122.12655967419194, 37.550761751739735]",447.0,4659.07456304181,2.8484230560087,2.25989454582082,2.327605250982,-0.0677107051611806,NORTH AMERICA,Hourglass,1.810955958,0.0,2.283971818
Z��rich,8.559891786323584,47.3666064080502,"[8.559891786323584, 47.3666064080502]",,,,,,,,,,,
Amsterdam,4.86765232042983,52.351690137518446,"[4.86765232042983, 52.351690137518446]",192.0,5518.90924158296,2.58162066940693,1.99052052465034,1.1452246946859,0.84529582996444,EUROPE,Pyramid,1.554336592,0.595720621,1.76719731
Singapore,103.81462374515804,1.3566176550511346,"[103.81462374515804, 1.3566176550511346]",145.0,3689.19364940599,2.19906429218231,2.88018085424135,2.27524397410776,0.604936880133593,ASIA,Hourglass,1.499966777,0.0,3.441462179
Rio de Janeiro,-43.42756633311424,-22.82621784221543,"[-43.427566333114235, -22.82621784221543]",285.0,5898.18286384698,2.63345363251216,3.07732656524032,2.36741121987032,0.70991534537,SOUTH AMERICA,Hourglass,1.561709146,0.0,2.479434403
Dublin2,-6.278903410163392,53.32969795285744,"[-6.278903410163392, 53.32969795285744]",274.0,5451.56940638506,2.91374269005848,1.25882571822625,0.823429023269456,0.435396694956789,EUROPE,Hourglass,1.482430978,0.0,1.738572991
Miami,-80.21837275223679,26.193149435363143,"[-80.21837275223679, 26.193149435363143]",376.0,4675.11363619276,2.15418351654611,2.78165670847953,2.55400644898079,0.227650259498732,NORTH AMERICA,Hourglass,1.349597418,0.0,1.959956474
Copenhagen,12.429842840144056,55.71529324959169,"[12.429842840144055, 55.71529324959169]",57.0,5096.53651074738,2.9119170984456,1.50515043782196,1.05508462159073,0.450065816231232,EUROPE,Pyramid,2.552349816,0.007351224,1.309076635
Mumbai,72.984039583986,19.20672013781877,"[72.984039583986, 19.206720137818774]",534.0,3858.76874437762,2.42842459353392,1.04684605479156,-0.382634682804812,1.42948073759637,ASIA,Hourglass,1.970002508,0.0,1.801061993
Munich,11.550285908895823,48.136781340465575,"[11.550285908895825, 48.136781340465575]",538.0,5499.20055377298,2.31788931788932,1.80849257660368,1.24093633351263,0.56755624309105,EUROPE,Hourglass,1.865223142,0.0,1.221723802
Vienna,16.349495018339937,48.17868305412869,"[16.349495018339937, 48.17868305412869]",252.0,5157.55253493411,2.64541832669323,0.876137395675041,0.510497743134776,0.365639652540265,EUROPE,Pyramid,1.784912403,0.056145735,1.785513681
Rome,12.54413020402747,41.8691939662609,"[12.54413020402747, 41.8691939662609]",315.0,5517.73690966207,2.70777479892761,1.20863272331125,0.311463890569436,0.897168832741819,EUROPE,Pyramid,1.562157471,0.006789513,1.527691199
Bogota,-74.11652362246025,4.643221011117711,"[-74.11652362246025, 4.643221011117711]",117.0,3933.97047858629,2.04362416107383,1.50323561671411,0.984655565236322,0.518580051477785,SOUTH AMERICA,Hourglass,0.740061554,0.0,2.70578435
Taipei,121.2527455818306,24.94056349963791,"[121.2527455818306, 24.94056349963791]",367.0,6772.68092132241,2.67943949207978,2.18650552541656,1.94907902377144,0.237426501645116,ASIA,Hourglass,1.892067695,0.000123624,2.234663716
Frankfurt,8.563115992668793,50.088093500304645,"[8.563115992668793, 50.088093500304645]",502.0,5454.10645128115,2.48936170212766,1.30947820941275,0.788017344886181,0.521460864526564,EUROPE,Hourglass,2.129534631,2.2e-05,1.546488428
Kuala Lumpur,101.64014610960464,3.052040886603299,"[101.64014610960463, 3.052040886603299]",359.0,5784.72155870967,1.89483826565726,2.90630751115857,2.35530738263548,0.551000128523092,ASIA,Hourglass,2.064283694,0.000302034,2.130039547
Madrid,-3.749381144432697,40.425459924162745,"[-3.749381144432697, 40.425459924162745]",125.0,3526.88556410313,2.1380846325167,1.44370741790623,0.325350081860995,1.11835733604523,EUROPE,Pyramid,1.361389217,0.13316922,2.110185893
Stockholm,18.04529056184193,59.32845379458386,"[18.045290561841938, 59.32845379458386]",282.0,4498.07612638499,2.78081909857995,0.915336094845938,0.675681376124295,0.239654718721643,EUROPE,Hourglass,3.590631978,6.63e-06,0.830091926
Berlin,13.39069786515158,52.49973794385274,"[13.39069786515158, 52.49973794385274]",21.0,5412.03451155564,2.66960477679841,1.94378744998264,1.03558701957685,0.908200430405783,EUROPE,Hourglass,2.023471401,0.0,1.560365086
Bangkok,100.55971770583574,13.774316465252568,"[100.55971770583574, 13.774316465252568]",468.0,4772.54265016673,1.48512621119546,2.86850833690393,2.230799607402,0.637708729501931,ASIA,Pyramid,1.894188886,0.014433977,2.315638454
New Delhi,77.35727262079095,29.0740427439938,"[77.35727262079095, 29.074042743993793]",96.0,3443.5360276139,1.60920633926485,2.23174833170997,0.659348724334068,1.5723996073759,,,,,
Mexico City,-99.0989458113062,19.495330506546644,"[-99.0989458113062, 19.495330506546644]",372.0,3684.5764544809,1.9277885235332,2.10684711714882,0.399867927870603,1.70697918927822,NORTH AMERICA,Hourglass,0.873651129,0.0,2.856131837
Brussels,4.340292265286611,50.969010411604,"[4.340292265286611, 50.969010411603996]",216.0,5736.61798927827,2.53275995361422,1.52177133585127,0.949484910912759,0.572286424938514,EUROPE,Hourglass,2.731267885,0.0,1.048880376
